years,data
1970,0.7663
1971,0.78952
1972,0.79726
1973,1.06818
1974,1.71063
1975,2.35481
1976,2.54272
1977,2.63617
1978,2.83141
1979,3.41478
1980,5.45276
1981,6.54566
1982,6.58566
1983,7.13222
1984,6.90667
1985,6.91444
1986,4.81444
1987,4.81444
1988,4.97778
1989,5.51444
1990,7.18667
1991,6.07444
1992,5.16444
1993,5.13333
1994,4.99333
1995,5.25778
1996,6.01222
1997,6.01222
1998,4.16111
1999,4.34
2000,8.26778
2001,6.91531
2002,6.50809
2003,8.1136
2004,10.69298
2005,12.89102
2006,18.82027
2007,21.08958
2008,26.73472
2009,17.29176
