years,data
1960,9.69631
1961,9.76062
1962,304.00825
1963,407.96966
1964,437.74173
1965,337.07272
1966,347.04662
1967,344.45992
1968,386.45077
1969,399.01788
1970,406.28253
1971,423.64555
1972,361.97963
1973,481.05329
1974,2231.11776
1975,4391.89253
1976,6650.5032
1977,8382.50829
1978,7456.34638
1979,11688.87875
1980,11559.21584
1981,15239.84
1982,16001.33894
1983,13968.0905
1984,15406.00243
1985,16363.97572
1986,14150.377
1987,13375.33
1988,14525.205
1989,16870.527
1990,16418.726
1991,16804.806
1992,17914.657
1993,18990.824
1994,19580.27802
1995,16682.489
1996,16793.04409
1997,18205.70584
1998,19013.45454
1999,19709.88508
2000,21127.92635
2001,20830.07046
2002,19954.75927
2003,20059.40411
2004,20798.99527
2005,21053.02214
2006,21247.13041
2007,21902.46582
2008,23285.2042
2009,21193.0666
