years,data
1970,6.99332
1971,6.91839
1972,7.34164
1973,7.77835
1974,9.30176
1975,11.67334
1976,12.32128
1977,14.04733
1978,14.9105
1979,16.52855
1980,18.28237
1981,20.21261
1982,22.63411
1983,22.82442
1984,23.46621
1985,24.17789
1986,25.37003
1987,25.08955
1988,25.64553
1989,25.93096
1990,26.49418
1991,26.79967
1992,28.08114
1993,28.27105
1994,27.25318
1995,26.64276
1996,26.22104
1997,25.84728
1998,25.42678
1999,25.01361
2000,24.72736
2001,24.32312
2002,24.24216
2003,24.46497
2004,24.79427
2005,25.97857
2006,27.54263
2007,28.32043
2008,30.09014
2009,31.44433
