years,data
1960,100224.3675
1961,105160.0523
1962,114192.6512
1963,121145.1548
1964,125064.8577
1965,120076.9842
1966,127402.7946
1967,134469.0718
1968,155751.7602
1969,163969.4763
1970,168763.1657
1971,176623.8706
1972,197883.9457
1973,218634.3652
1974,209646.6926
1975,212192.8257
1976,218925.6467
1977,237536.9799
1978,250853.0932
1979,253018.2733
1980,243605.9717
1981,243492.3283
1982,241870.2281
1983,250367.6501
1984,265499.3748
1985,274034.1749
1986,286572.3108
1987,295040.9134
1988,303861.3451
1989,302960.8574
1990,299457.1021
1991,308246.1432
1992,312673.1402
1993,336084.0676
1994,341195.9478
1995,354040.9162
1996,376611.528
1997,375655.8696
1998,404623.8196
1999,428893.902
2000,438823.571
2001,452549.5819
2002,464314.6957
2003,478153.8188
2004,494026.1474
2005,514598.1522
2006,528785.2342
2007,524363.0934
2008,494941.2916
2009,471089.1011
