years,data
1960,-14.9845
1961,-14.2277
1962,-20.5183
1963,-22.9603
1964,-25.3575
1965,-28.5527
1966,-30.4248
1967,-34.0973
1968,-37.71104
1969,-44.0679
1970,-51.36976
1971,-60.52752
1972,-132.53506
1973,-94.06932
1974,-22.03064
1975,-13.8846
1976,-19.82668
1977,-16.20276
1978,-35.8786
1979,-39.541
1980,-40.54
1981,-10.673
1982,-6.819
1983,-1.107
1984,-1.25
1985,0.0
1986,-1.528
1987,-1.52
1988,-1.786
1989,-2.065
1990,-2.074
1991,106.4
1992,-2.166
1993,-2.255
1994,-2.467
1995,335.949
1996,-2.641
1997,114.84
1998,4.0
1999,0.0
2000,47.217
2001,54.954
2002,14.12151
2003,-15.87386
2004,77.7803
2005,-76.18191
2006,-182.23185
2007,2.71668
2008,-262.67603
2009,-231.03286
