years,data
1970,7.49635
1971,7.26234
1972,8.61441
1973,9.92905
1974,11.6765
1975,9.96686
1976,8.19658
1977,10.71821
1978,10.05761
1979,20.77264
1980,18.20558
1981,21.46934
1982,30.5567
1983,34.78535
1984,24.93118
1985,31.4947
1986,29.65662
1987,38.84197
1988,26.54465
1989,38.37442
1990,34.41177
1991,39.71543
1992,34.75225
1993,31.14669
1994,36.7385
1995,39.44583
1996,35.19608
1997,36.489
1998,44.16459
1999,58.37744
2000,64.04971
2001,70.94425
2002,65.30958
2003,55.24913
2004,53.09034
2005,63.00227
2006,79.59513
2007,83.0446
2008,167.87186
2009,139.25467
