years,data
1960,47.36609
1961,45.98734
1962,47.52658
1963,43.57372
1964,51.65785
1965,58.61008
1966,67.18141
1967,62.41054
1968,98.34392
1969,107.94161
1970,98.20008
1971,111.16302
1972,171.58939
1973,223.3096
1974,215.79304
1975,216.35135
1976,213.96538
1977,282.7394
1978,321.00839
1979,203.28088
1980,2.00925
1981,0.99762
1982,0.0
1983,0.54493
1984,0.6306
1985,11.66784
1986,10.82267
1987,16.41656
1988,5.85363
1989,6.81636
1990,9.46589
1991,5.05146
1992,5.96077
1993,7.91032
1994,5.54877
1995,5.78495
1996,9.64125
1997,7.24625
1998,4.47407
1999,3.56411
2000,3.95075
2001,6.51431
2002,9.38891
2003,9.11456
2004,4.96277
2005,3.18925
2006,3.49868
2007,2.24886
2008,2.26901
2009,3.39576
