years,data
1970,61117.008
1971,64106.565
1972,66452.27459
1973,68928.60876
1974,68924.33055
1975,53389.52676
1976,57191.35784
1977,53036.55836
1978,48768.33082
1979,46405.70549
1980,39530.24306
1981,41387.63081
1982,27131.91774
1983,31086.7336
1984,30493.33476
1985,17258.50734
1986,8799.57621
1987,18406.72863
1988,25007.29
1989,19502.48989
1990,16965.74075
1991,17988.88148
1992,18768.92225
1993,21760.96566
1994,26594.21293
1995,28713.8992
1996,27251.60626
1997,28498.24076
1998,28626.54189
1999,27463.15742
2000,21433.67925
2001,21360.39329
2002,17453.86841
2003,15471.21943
2004,21069.38287
2005,17371.85029
2006,18793.04345
2007,19851.69895
2008,20713.02264
2009,18275.73048
