years,data
1960,261964.138
1961,286212.997
1962,305666.5936
1963,322383.8413
1964,331382.6399
1965,319006.4998
1966,341173.4513
1967,344237.536
1968,386716.292
1969,420060.4331
1970,426271.8975
1971,455955.8905
1972,509920.6031
1973,562052.9961
1974,579027.389
1975,563535.9763
1976,627490.8986
1977,707424.5783
1978,703672.2471
1979,772518.0922
1980,720212.3089
1981,795982.5429
1982,756888.8243
1983,704839.7248
1984,763490.8514
1985,796236.6615
1986,735472.5625
1987,745975.7738
1988,785232.9736
1989,857185.8147
1990,821323.3671
1991,829956.1481
1992,868653.5062
1993,888703.5926
1994,930529.6723
1995,878884.9153
1996,906223.9349
1997,946563.4906
1998,1024803.284
1999,1074262.382
2000,1152381.779
2001,1184639.176
2002,1190052.488
2003,1218166.464
2004,1343423.863
2005,1335291.427
2006,1384900.861
2007,1420535.851
2008,1427229.087
2009,1310757.041
