years,data
1970,103.25391
1971,116.40091
1972,145.74047
1973,178.26774
1974,225.187
1975,284.283
1976,306.83697
1977,376.47522
1978,426.93986
1979,524.70292
1980,601.15073
1981,657.24326
1982,733.92925
1983,811.99929
1984,889.5565
1985,1010.49546
1986,1085.46442
1987,1183.13206
1988,1288.99733
1989,1349.04445
1990,1390.11406
1991,1430.26608
1992,1555.07101
1993,1611.38672
1994,1693.52923
1995,1639.52224
1996,1766.64329
1997,1824.01469
1998,1874.87795
1999,1921.78285
2000,2096.08027
2001,2174.36499
2002,2184.69956
2003,2315.70889
2004,2446.63066
2005,2707.35451
2006,3041.74814
2007,3327.59031
2008,3412.29693
2009,3524.07386
