years,data
1960,18829.03389
1961,19704.10472
1962,21409.60621
1963,22665.76297
1964,23372.9293
1965,22481.56606
1966,23844.60064
1967,25147.78609
1968,29018.0693
1969,30582.8913
1970,31494.35162
1971,32997.08305
1972,36885.82973
1973,40639.61919
1974,38997.8789
1975,39514.05811
1976,40774.31494
1977,44175.63073
1978,46647.25499
1979,46962.61097
1980,45252.63136
1981,45235.77466
1982,45017.39621
1983,46620.97576
1984,49429.56552
1985,50973.74546
1986,53291.9989
1987,54875.23955
1988,56503.11424
1989,56366.62446
1990,55608.30292
1991,57283.26724
1992,58063.31002
1993,62192.63731
1994,63388.35738
1995,65898.93358
1996,70003.30954
1997,69802.7239
1998,75195.56467
1999,79641.80408
2000,81551.48183
2001,84047.4611
2002,86388.74296
2003,88889.35272
2004,91789.31943
2005,95564.31765
2006,98174.63174
2007,97438.52093
2008,91998.8334
2009,87621.41265
