years,data
1970,0.04646
1971,0.05072
1972,0.0
1973,0.0077
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.20022
1981,0.64031
1982,0.0
1983,0.14437
1984,1.39609
1985,3.00599
1986,2.38424
1987,1.78882
1988,2.88793
1989,11.17697
1990,16.40699
1991,5.41519
1992,0.86877
1993,1.08534
1994,3.53758
1995,6.65889
1996,10.62362
1997,8.50182
1998,42.45003
1999,22.77046
2000,71.5007
2001,24.78517
2002,4.83733
2003,0.73748
2004,1.78395
2005,5.63852
2006,24.9571
2007,14.75384
2008,36.52984
2009,17.0451
