years,data
1960,150451.349
1961,145676.7811
1962,107320.8567
1963,98453.27577
1964,107824.5522
1965,104299.752
1966,121311.6447
1967,113521.9134
1968,118887.7924
1969,123799.3791
1970,135729.8167
1971,213033.9514
1972,262882.8388
1973,478428.4404
1974,407809.4048
1975,492556.0838
1976,608838.3737
1977,785889.0829
1978,619146.5514
1979,616628.4948
1980,393961.9415
1981,282739.8756
1982,99504.89597
1983,68878.15269
1984,28135.47552
1985,29025.86561
1986,33521.24036
1987,20895.60523
1988,78364.1166
1989,94755.69617
1990,45070.78628
1991,5863.29392
1992,3028.59879
1993,20289.18636
1994,17945.67567
1995,4617.49344
1996,6183.06332
1997,279.74635
1998,62.83857
1999,13.8314
2000,539.14169
2001,3094.32309
2002,249.88939
2003,66.16439
2004,0.0
2005,23.89689
2006,95.92705
2007,108.75881
2008,56.23093
2009,59.4373
