years,data
1960,46536.44406
1961,44833.32795
1962,46836.42573
1963,45765.29247
1964,48648.95898
1965,49196.90386
1966,51102.96281
1967,47815.88004
1968,52620.53709
1969,54833.26333
1970,55062.4933
1971,54792.64534
1972,58268.09802
1973,61658.73777
1974,61275.45458
1975,59923.97177
1976,64152.16905
1977,71498.24135
1978,75453.93261
1979,85527.6585
1980,75195.1587
1981,50222.66237
1982,49895.70118
1983,74154.49094
1984,79153.86128
1985,75749.12375
1986,73895.20135
1987,75899.06843
1988,81191.8623
1989,78351.79941
1990,77306.80684
1991,66262.38714
1992,69208.737
1993,63382.13413
1994,66889.62144
1995,63937.566
1996,68320.32473
1997,66182.08243
1998,64362.90678
1999,70312.74964
2000,65152.64413
2001,75429.03256
2002,75071.55136
2003,70646.26101
2004,71541.51136
2005,72265.1076
2006,66810.09744
2007,67970.28705
2008,58455.88227
2009,52366.89363
