years,data
1970,0.96273
1971,1.06652
1972,1.09104
1973,1.28418
1974,2.23287
1975,2.35202
1976,2.47303
1977,2.71932
1978,2.85107
1979,3.85436
1980,5.46254
1981,6.74134
1982,6.48674
1983,6.60444
1984,6.20955
1985,6.32487
1986,5.20058
1987,5.57604
1988,5.3231
1989,5.45929
1990,5.90225
1991,5.72968
1992,6.00985
1993,5.83529
1994,5.89434
1995,5.89331
1996,6.3656
1997,6.10777
1998,5.30474
1999,5.3551
2000,6.85557
2001,7.01643
2002,7.0247
2003,8.73106
2004,10.27965
2005,12.63178
2006,14.81686
2007,15.24079
2008,19.62487
2009,15.20763
