years,data
1970,544.25869
1971,652.44883
1972,687.63505
1973,714.84835
1974,800.41016
1975,993.81712
1976,1061.94852
1977,1022.24279
1978,1066.76073
1979,1458.51516
1980,1861.55233
1981,1824.19976
1982,2384.74157
1983,2698.69515
1984,2755.44098
1985,3016.13734
1986,2384.67668
1987,2648.27019
1988,2803.85915
1989,2873.25868
1990,2971.27626
1991,3190.03946
1992,2861.8724
1993,3123.0365
1994,3326.3212
1995,3067.43169
1996,3048.59029
1997,3261.33564
1998,3805.52117
1999,3763.44635
2000,4242.35397
2001,5347.40734
2002,3633.1747
2003,4546.32621
2004,5048.77386
2005,5731.82954
2006,5798.04745
2007,5696.81662
2008,6238.62481
2009,4532.26391
