years,data
1960,5382.88345
1961,3437.91083
1962,4943.46089
1963,4366.11134
1964,3855.28411
1965,3341.84148
1966,3189.56325
1967,2832.39561
1968,2847.81641
1969,2358.44228
1970,2183.82024
1971,2036.03929
1972,2075.37703
1973,2038.19578
1974,1978.55928
1975,1640.35071
1976,1570.11174
1977,1647.05451
1978,1753.55652
1979,1681.71689
1980,285.33099
1981,131.99264
1982,1144.80675
1983,1167.07069
1984,1047.24359
1985,1354.36323
1986,1338.02823
1987,1083.65984
1988,1311.70733
1989,1302.50092
1990,1105.61753
1991,1090.80635
1992,1058.74223
1993,818.94201
1994,793.03369
1995,806.92556
1996,768.80388
1997,836.43604
1998,574.31744
1999,825.41656
2000,723.31336
2001,536.0852
2002,599.2002
2003,600.83892
2004,553.78129
2005,530.03759
2006,460.73509
2007,442.54737
2008,407.45431
2009,285.05395
