years,data
1960,61733.5394
1961,61992.14107
1962,57342.15159
1963,56071.0131
1964,57281.31789
1965,55838.81092
1966,61319.94331
1967,55921.13632
1968,60617.8863
1969,58232.06393
1970,74669.27792
1971,80648.97249
1972,60790.86838
1973,65262.0726
1974,67206.04251
1975,46533.67911
1976,45351.6257
1977,52711.10574
1978,56617.47463
1979,53654.69919
1980,77758.54364
1981,109674.9525
1982,74433.16468
1983,58750.10833
1984,69322.1269
1985,37188.72084
1986,53846.84425
1987,59934.27765
1988,55621.06537
1989,48461.40042
1990,45926.64685
1991,46946.02184
1992,26690.41474
1993,20833.24307
1994,20307.89822
1995,25186.98083
1996,21037.16002
1997,19977.57855
1998,24167.28314
1999,23626.70208
2000,25429.39077
2001,22338.01094
2002,18881.0014
2003,19691.92858
2004,22637.97778
2005,21974.19149
2006,16882.40043
2007,19547.58184
2008,26289.30544
2009,31515.56238
