years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,716.80045
1982,765.58594
1983,108.28187
1984,12.43327
1985,585.59511
1986,80.96497
1987,6.8357
1988,-157.27751
1989,15.26505
1990,33.21458
1991,-10.23315
1992,19.79704
1993,18.73954
1994,769.11757
1995,642.46184
1996,848.4109
1997,1092.17099
1998,474.99075
1999,746.80056
2000,448.77159
2001,739.36885
2002,907.32565
2003,884.51889
2004,1251.46149
2005,1016.42681
2006,76.26973
2007,207.63605
2008,11.0474
2009,-87.47043
