years,data
1970,560.64655
1971,613.87515
1972,652.14978
1973,804.5966
1974,1201.53777
1975,1375.70943
1976,1598.1613
1977,1970.87993
1978,1937.24025
1979,2877.13158
1980,3696.32744
1981,3833.56707
1982,3741.73903
1983,3636.97021
1984,4792.14803
1985,4586.56221
1986,3348.49974
1987,3969.09453
1988,3546.51029
1989,3676.03189
1990,4031.61013
1991,3883.19372
1992,3796.83679
1993,3191.23725
1994,3551.66928
1995,3802.70145
1996,3805.85395
1997,4388.67846
1998,4053.42768
1999,3975.68359
2000,5942.91659
2001,6543.81038
2002,5721.60066
2003,7319.8658
2004,8935.70481
2005,10300.10534
2006,9681.20579
2007,9573.66776
2008,11145.43819
2009,7102.81335
