years,data
1960,259.03696
1961,875.11256
1962,620.22055
1963,413.87672
1964,436.13838
1965,537.14172
1966,506.51153
1967,1040.38796
1968,1891.67887
1969,2524.04972
1970,2891.69915
1971,3072.00509
1972,3534.59476
1973,2313.35926
1974,3817.04304
1975,3684.61219
1976,3534.93428
1977,5369.47112
1978,5936.48841
1979,1377.81
1980,1258.74
1981,3129.84
1982,1837.27562
1983,644.21707
1984,1297.48793
1985,2000.3853
1986,637.75695
1987,953.1329
1988,497.48881
1989,234.48824
1990,105.70615
1991,130.82113
1992,112.75237
1993,107.41543
1994,70.80061
1995,151.50348
1996,390.05489
1997,234.53388
1998,359.44778
1999,162.60211
2000,296.24985
2001,357.39257
2002,154.81493
2003,268.19962
2004,407.2173
2005,332.69286
2006,307.38754
2007,175.04021
2008,83.53934
2009,107.20904
