years,data
1960,10515.28094
1961,10560.64988
1962,9875.64131
1963,9715.44773
1964,9950.94443
1965,9705.10845
1966,10500.31383
1967,9757.72801
1968,10501.2255
1969,10187.10896
1970,12841.96643
1971,13834.35537
1972,10600.15498
1973,11278.5751
1974,11564.98119
1975,8114.65974
1976,7983.79413
1977,9258.08719
1978,10174.82235
1979,9699.65421
1980,13540.2662
1981,18588.23199
1982,13002.67476
1983,10818.11514
1984,12457.78568
1985,7180.68087
1986,9809.87546
1987,11056.55306
1988,10313.9063
1989,9133.70761
1990,8660.79227
1991,8959.39974
1992,5273.74894
1993,4181.21079
1994,4072.205
1995,4907.29381
1996,4104.93054
1997,3877.65944
1998,4871.29239
1999,4736.57335
2000,5005.39413
2001,4279.99304
2002,3757.61751
2003,4230.99275
2004,5082.10864
2005,4717.01447
2006,3612.52228
2007,4158.04897
2008,5535.74877
2009,6247.09636
