years,data
1960,483228.74
1961,517281.3042
1962,532011.3897
1963,567121.4014
1964,624214.5787
1965,673506.9925
1966,743445.451
1967,790413.2623
1968,851613.9302
1969,907268.2099
1970,979327.6503
1971,1035339.184
1972,1105247.4
1973,1133958.371
1974,1084483.384
1975,1214740.129
1976,1273802.855
1977,1295060.907
1978,1343878.072
1979,1381264.619
1980,1373500.78
1981,1361579.201
1982,1337933.157
1983,1325599.525
1984,1396259.988
1985,1440487.749
1986,1419303.674
1987,1455988.159
1988,1515726.727
1989,1607979.757
1990,1652639.101
1991,1620253.365
1992,1645774.402
1993,1625106.921
1994,1630656.282
1995,1637488.77
1996,1681756.56
1997,1750269.006
1998,1818015.293
1999,1821485.045
2000,1883385.871
2001,1872962.249
2002,1778471.25
2003,1820518.562
2004,1891366.446
2005,1886396.902
2006,1928812.535
2007,1933811.004
2008,1958307.918
2009,1863792.43
