years,data
1960,13244.74027
1961,13408.64978
1962,15314.25759
1963,16601.12465
1964,17354.25697
1965,17864.43418
1966,13758.53633
1967,15559.39773
1968,15545.3189
1969,16934.01499
1970,17068.19686
1971,17810.83121
1972,15187.50875
1973,14119.56929
1974,13070.27114
1975,8793.54907
1976,8182.9954
1977,7418.71082
1978,12361.74024
1979,16074.33656
1980,15798.54833
1981,13984.99875
1982,14020.56895
1983,16561.23906
1984,13883.95861
1985,16849.92163
1986,13093.41841
1987,16798.32857
1988,18512.41711
1989,20182.50135
1990,18219.71995
1991,21962.39502
1992,15213.24258
1993,15870.9675
1994,15737.91225
1995,15466.88919
1996,12883.61354
1997,11649.27309
1998,19244.24089
1999,18052.71876
2000,16799.26723
2001,11553.52916
2002,13441.98101
2003,19358.10473
2004,23433.25517
2005,26660.33864
2006,23178.78955
2007,24485.38773
2008,30138.40274
2009,27962.09923
