years,data
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,15.91807
1982,40.96468
1983,34.36446
1984,26.96674
1985,12.68043
1986,9.35405
1987,14.54779
1988,28.74171
1989,27.90681
1990,33.13459
1991,39.75848
1992,4.96455
1993,17.93762
1994,25.34482
1995,80.23147
1996,73.34266
1997,75.23325
1998,49.71508
1999,50.50888
2000,68.62852
2001,92.40853
2002,98.88772
2003,677.86645
2004,1154.52924
2005,1468.60122
2006,1640.00296
2007,1858.80445
2008,2167.71183
2009,1620.70041
