years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,2.52812
1982,6.39548
1983,7.56173
1984,5.13114
1985,2.81916
1986,2.57748
1987,5.29891
1988,6.94331
1989,6.12011
1990,7.1354
1991,7.85353
1992,0.74351
1993,0.48683
1994,0.59563
1995,1.90183
1996,1.54497
1997,1.54028
1998,1.21867
1999,0.97348
2000,1.10031
2001,1.53773
2002,1.77319
2003,10.25189
2004,15.00427
2005,16.38018
2006,16.73399
2007,17.3302
2008,18.22043
2009,17.76553
