years,data
1960,967529.3457
1961,989730.9113
1962,1072785.378
1963,1163350.734
1964,1261636.815
1965,1284545.54
1966,1342677.354
1967,1427024.96
1968,1455726.785
1969,1559659.241
1970,1570666.584
1971,1672104.598
1972,1660208.769
1973,1670273.892
1974,1624846.661
1975,1645457.575
1976,1536713.727
1977,1483950.358
1978,1326035.028
1979,1431296.467
1980,1345094.264
1981,1255997.676
1982,1203044.486
1983,1113651.671
1984,1138182.383
1985,1225202.858
1986,1126830.395
1987,1325180.755
1988,1287546.117
1989,1372354.604
1990,1452667.597
1991,1561790.456
1992,1505514.237
1993,1518873.618
1994,1499909.441
1995,1489977.975
1996,1479075.769
1997,1577102.191
1998,1754641.36
1999,1640374.194
2000,1545193.433
2001,1514322.328
2002,1576351.895
2003,1595217.954
2004,1669049.885
2005,1595148.853
2006,1580092.014
2007,1580780.332
2008,1592596.466
2009,1560592.437
