years,data
1970,1.42057
1971,1.55726
1972,1.48663
1973,1.77976
1974,2.92858
1975,3.22426
1976,3.31633
1977,3.30391
1978,3.30256
1979,4.92718
1980,7.06633
1981,8.13881
1982,7.96649
1983,7.13156
1984,6.93935
1985,6.90399
1986,5.92605
1987,6.69837
1988,6.51342
1989,7.13741
1990,8.20633
1991,8.01931
1992,8.19216
1993,8.45769
1994,8.28745
1995,8.39621
1996,9.18679
1997,9.11059
1998,7.94717
1999,9.0951
2000,11.22678
2001,10.42331
2002,9.79142
2003,11.15625
2004,14.14975
2005,17.95775
2006,19.90377
2007,20.792
2008,26.53775
2009,17.54786
