years,data
1970,1.36714
1971,1.46201
1972,1.50527
1973,1.62712
1974,2.49006
1975,2.77357
1976,3.01119
1977,3.65737
1978,4.14721
1979,4.18306
1980,5.2069
1981,6.09625
1982,7.01198
1983,7.26155
1984,7.1238
1985,10.11042
1986,9.45167
1987,8.87355
1988,8.93874
1989,7.99149
1990,9.48595
1991,9.84301
1992,9.81553
1993,9.76576
1994,10.73923
1995,10.18668
1996,9.79925
1997,9.402
1998,8.21609
1999,8.77334
2000,12.10468
2001,13.6724
2002,12.80358
2003,14.33121
2004,16.39479
2005,19.53375
2006,21.85699
2007,25.01977
2008,29.72087
2009,23.51282
