years,data
1970,4.138
1971,3.971
1972,4.226
1973,4.634
1974,4.629
1975,4.947
1976,5.512
1977,6.262
1978,7.748
1979,9.427
1980,12.01
1981,13.845
1982,15.756
1983,14.293
1984,13.484
1985,13.375
1986,14.701
1987,13.848
1988,11.89419
1989,18.18694
1990,14.74397
1991,16.33212
1992,24.74614
1993,19.09809
1994,24.74587
1995,23.88583
1996,22.95455
1997,24.61682
1998,20.10797
1999,20.53907
2000,21.32687
2001,19.25512
2002,16.53223
2003,15.76292
2004,17.35119
2005,18.24895
2006,23.88228
2007,26.70787
2008,33.63735
2009,24.35257
