years,data
1960,15870.0
1961,16497.0
1962,17072.0
1963,17668.0
1964,18151.0
1965,18585.0
1966,18858.0
1967,19176.0
1968,19394.0
1969,19711.0
1970,20007.0
1971,20345.939
1972,20585.469
1973,20868.728
1974,21173.865
1975,21537.849
1976,21935.909
1977,22352.396
1978,22835.958
1979,23256.88
1980,23800.8
1981,24285.933
1982,24820.009
1983,25360.026
1984,25844.393
1985,26441.109
1986,27102.237
1987,27777.158
1988,28464.249
1989,29218.164
1990,29959.515
1991,30470.736
1992,30974.659
1993,31274.928
1994,31484.435
1995,31696.582
1996,32018.834
1997,32486.01
1998,32987.675
1999,33499.204
2000,33994.383
2001,34481.753
2002,34867.773
2003,35236.589
2004,35538.256
2005,35770.688
2006,35947.461
2007,36185.908
2008,36538.008
2009,36887.615
