years,data
1960,82097.53052
1961,83506.10889
1962,86897.65269
1963,93021.63734
1964,98436.28025
1965,97487.844
1966,100672.5268
1967,101884.788
1968,110273.6937
1969,116252.6616
1970,116838.7983
1971,119221.2029
1972,127646.2927
1973,130121.5861
1974,134722.965
1975,127489.4036
1976,144760.1441
1977,151984.1311
1978,160260.9648
1979,168373.4001
1980,115610.0496
1981,133092.2834
1982,127115.6374
1983,148645.7369
1984,165872.8768
1985,167092.6847
1986,129118.2461
1987,157927.9222
1988,169037.8868
1989,235905.2314
1990,222588.6624
1991,219223.9471
1992,226570.6544
1993,193993.5989
1994,195853.6851
1995,181976.7564
1996,175102.1526
1997,158857.6686
1998,146911.9789
1999,156548.0245
2000,164988.6785
2001,164122.0837
2002,171473.8135
2003,205818.2943
2004,228435.8629
2005,225495.2407
2006,219733.391
2007,225390.7083
2008,228308.9487
2009,224662.5224
