years,data
1960,108936.0
1961,113514.0
1962,120627.0
1963,124289.0
1964,120743.0
1965,101840.0
1966,91022.0
1967,100497.0
1968,93074.0
1969,82996.0
1970,92119.0
1971,75241.0
1972,68738.0
1973,72574.0
1974,71686.0
1975,84843.0
1976,78967.0
1977,79425.0
1978,69624.0
1979,65787.0
1980,62824.0
1981,53655.0
1982,22275.0
1983,22231.0
1984,25213.0
1985,25274.0
1986,22973.0
1987,26846.0
1988,22778.0
1989,19586.0
1990,22712.0
1991,104251.0
1992,92228.0
1993,87306.491
1994,69639.25
1995,66447.121
1996,67816.548
1997,74182.075
1998,72881.438
1999,66021.826
2000,64329.054
2001,52659.344
2002,44658.938
2003,42020.375
2004,40096.686
2005,40740.244
2006,59709.0
2007,59476.0
2008,67007.0
2009,65738.0
