years,data
1960,7386.82591
1961,7141.84642
1962,7267.03324
1963,7498.37358
1964,7869.65956
1965,6876.38633
1966,8461.22484
1967,8112.36155
1968,7373.54312
1969,7298.1466
1970,7782.69546
1971,7760.19019
1972,7856.83346
1973,8218.46748
1974,8424.74422
1975,8522.46841
1976,10727.33794
1977,13418.2642
1978,16142.21775
1979,13130.37537
1980,9427.59235
1981,8195.28835
1982,7613.74406
1983,9103.20847
1984,7935.48028
1985,9238.6898
1986,9220.47502
1987,13245.86184
1988,9312.60681
1989,9366.74486
1990,10125.16265
1991,8652.14827
1992,7803.05997
1993,1373.80711
1994,1183.37045
1995,1232.05262
1996,1205.10808
1997,1214.71647
1998,1301.50291
1999,1228.46214
2000,1237.09106
2001,1279.08147
2002,1319.29999
2003,1361.9764
2004,1413.8629
2005,1431.36049
2006,1487.24344
2007,1459.88895
2008,1446.24577
2009,1404.64156
