years,data
1977,599975.9258
1978,641268.3726
1979,666630.6781
1980,686706.6951
1981,709313.003
1982,709514.9511
1983,734901.0152
1984,793905.4983
1985,834568.3422
1986,866143.5216
1987,919576.613
1988,971643.5849
1989,1008338.743
1990,1037894.441
1991,1023009.678
1992,1021310.938
1993,1017236.338
1994,1036373.891
1995,1077404.993
1996,1120586.248
1997,1187930.0
1998,1268475.0
1999,1367844.0
2000,1470394.0
2001,1472352.0
2002,1501782.0
2003,1548899.0
2004,1622000.0
2005,1691991.0
2006,1747816.0
2007,1775105.0
2008,1779234.0
2009,1736901.0
