years,data
1970,122.28705
1971,130.58648
1972,148.03884
1973,157.94502
1974,205.16709
1975,164.86286
1976,172.5049
1977,207.41229
1978,242.72897
1979,341.11758
1980,427.31804
1981,513.80347
1982,448.91986
1983,462.82033
1984,512.43618
1985,476.88876
1986,412.85217
1987,406.52234
1988,421.93518
1989,428.85738
1990,444.87866
1991,457.8668
1992,509.04298
1993,536.53996
1994,565.32509
1995,564.3567
1996,566.5976
1997,535.81394
1998,594.94731
1999,527.97363
2000,558.6723
2001,540.60837
2002,611.15526
2003,689.23391
2004,772.91258
2005,1005.86751
2006,1176.22243
2007,1268.43159
2008,1276.99518
2009,1044.90227
