years,data
1960,0.0
1961,0.0
1962,0.0
1963,2851.78519
1964,3183.4273
1965,3045.90136
1966,6452.5112
1967,8151.6908
1968,9004.76154
1969,9320.63572
1970,9273.68365
1971,9200.57297
1972,9403.62324
1973,9200.73487
1974,10019.5747
1975,8664.7729
1976,7861.64884
1977,7966.76114
1978,8032.83173
1979,9300.61471
1980,9703.7954
1981,10509.38943
1982,7541.87041
1983,6769.25377
1984,6587.08598
1985,5625.41548
1986,8144.33861
1987,8299.83848
1988,8483.13306
1989,9270.39824
1990,8297.45966
1991,4452.6603
1992,5617.10244
1993,5221.89403
1994,5933.05025
1995,5555.11663
1996,3926.43594
1997,4393.91797
1998,4783.97347
1999,4112.93007
2000,5025.96872
2001,11106.25418
2002,13104.68812
2003,13788.5804
2004,16858.599
2005,15716.65362
2006,5118.92854
2007,4578.44368
2008,3884.25462
2009,3841.06541
