years,data
1970,276.39505
1971,314.0505
1972,328.30064
1973,423.17843
1974,702.32767
1975,708.31414
1976,787.03102
1977,924.30739
1978,1041.88721
1979,1731.30905
1980,2292.0928
1981,2285.72329
1982,2137.42159
1983,2028.39335
1984,2889.31752
1985,2707.53194
1986,1979.30937
1987,2216.60091
1988,1869.02812
1989,1792.15237
1990,1893.29979
1991,1569.20183
1992,1655.05742
1993,1485.78144
1994,1611.49069
1995,1506.95279
1996,1520.30328
1997,1512.7596
1998,1421.1705
1999,1695.86268
2000,2184.38495
2001,2510.22084
2002,2382.64378
2003,2232.3921
2004,2898.33009
2005,3238.98122
2006,3498.61158
2007,3516.89633
2008,4233.94061
2009,2943.14579
