years,data
1970,67.18506
1971,73.75297
1972,79.67234
1973,91.73356
1974,143.31366
1975,155.63431
1976,175.9627
1977,208.03804
1978,235.32379
1979,359.17279
1980,602.47281
1981,593.61742
1982,464.56305
1983,483.23919
1984,561.69708
1985,479.97204
1986,313.97817
1987,351.43184
1988,293.54811
1989,319.65783
1990,355.83783
1991,268.09736
1992,324.95325
1993,294.38583
1994,303.72148
1995,294.75583
1996,266.43952
1997,264.8099
1998,236.96908
1999,284.27477
2000,281.19638
2001,376.09964
2002,407.38961
2003,429.28672
2004,517.24133
2005,661.58645
2006,397.94119
2007,427.05394
2008,512.55908
2009,237.31098
