years,data
1970,282.79498
1971,373.26419
1972,340.68256
1973,459.95308
1974,672.33524
1975,717.3863
1976,813.86741
1977,927.46269
1978,1067.39515
1979,1697.58856
1980,2337.45268
1981,2957.29487
1982,2885.96364
1983,2712.15229
1984,2905.08532
1985,2765.55174
1986,2287.9631
1987,2350.19126
1988,2775.02004
1989,3060.46689
1990,3361.40119
1991,3198.78843
1992,3045.4173
1993,2934.6995
1994,3192.60352
1995,3299.97506
1996,3689.25529
1997,3879.27705
1998,3285.32232
1999,3979.84009
2000,5632.21805
2001,5340.06032
2002,4792.99958
2003,7654.8236
2004,7447.99534
2005,9865.42612
2006,11242.1618
2007,11756.57336
2008,14270.71138
2009,8981.83894
