years,data
1970,36.7269
1971,40.17276
1972,43.01274
1973,45.24336
1974,56.10311
1975,57.875
1976,67.52419
1977,70.406
1978,84.66482
1979,138.50487
1980,276.91606
1981,214.78284
1982,199.9886
1983,234.98282
1984,326.06394
1985,244.76852
1986,167.62353
1987,186.87301
1988,148.70272
1989,129.00809
1990,125.11415
1991,98.63859
1992,117.61797
1993,115.86395
1994,91.16294
1995,81.91024
1996,69.98196
1997,67.59466
1998,86.45183
1999,129.01887
2000,110.41627
2001,116.34521
2002,143.01916
2003,129.73182
2004,97.79411
2005,146.11059
2006,107.63486
2007,130.15467
2008,164.21903
2009,64.7546
