years,data
1970,1.52166
1971,1.62366
1972,1.71208
1973,1.79577
1974,2.78394
1975,2.81851
1976,2.84463
1977,3.043
1978,3.23165
1979,4.40613
1980,6.59613
1981,8.97068
1982,8.23563
1983,8.16569
1984,7.97364
1985,7.98493
1986,7.20244
1987,7.23355
1988,6.77374
1989,6.01895
1990,6.05332
1991,6.17114
1992,6.38244
1993,6.3781
1994,6.31808
1995,6.28916
1996,6.53096
1997,6.3719
1998,5.99302
1999,5.50596
2000,6.06254
2001,6.33088
2002,6.46242
2003,8.21579
2004,9.09021
2005,11.2675
2006,13.32029
2007,14.26489
2008,16.75475
2009,14.97592
