years,data
1970,0.71303
1971,0.77278
1972,0.84701
1973,0.91281
1974,1.25057
1975,1.48446
1976,1.76726
1977,2.21353
1978,2.42053
1979,2.92598
1980,4.30392
1981,5.07599
1982,5.60988
1983,6.22697
1984,6.56935
1985,6.53516
1986,5.37304
1987,5.23176
1988,4.59013
1989,4.81648
1990,5.16135
1991,5.46314
1992,5.17876
1993,5.81345
1994,6.86453
1995,6.08957
1996,5.80808
1997,6.28775
1998,5.95036
1999,6.09543
2000,7.97175
2001,9.0732
2002,6.07253
2003,8.09822
2004,8.79362
2005,10.81722
2006,10.60813
2007,10.70273
2008,12.58165
2009,8.44646
