years,data
1960,3605.23018
1961,4025.13479
1962,4417.86572
1963,2338.36531
1964,2338.79439
1965,2281.87268
1966,3061.58196
1967,2860.06333
1968,3190.32509
1969,2971.283
1970,2654.07435
1971,2667.25052
1972,2733.23885
1973,3385.9686
1974,4338.95405
1975,5843.09378
1976,5622.45936
1977,6359.73791
1978,5532.19489
1979,5119.96331
1980,4854.38196
1981,5007.3457
1982,4389.3956
1983,3934.47144
1984,3378.19188
1985,3402.11342
1986,3262.59413
1987,3276.28336
1988,3973.18837
1989,3655.29458
1990,3288.31325
1991,2273.2855
1992,1490.3733
1993,1410.77851
1994,1576.6154
1995,1446.6048
1996,729.33925
1997,800.7491
1998,974.71558
1999,916.74254
2000,976.51982
2001,2809.86933
2002,3018.48105
2003,2833.46855
2004,2551.4516
2005,2537.23992
2006,1107.31716
2007,1086.51068
2008,1156.14858
2009,1235.88293
