years,data
1960,280568.7493
1961,272675.9467
1962,283480.1495
1963,277390.2914
1964,293058.8075
1965,296339.0129
1966,307450.5631
1967,287618.3462
1968,316730.1206
1969,330841.1186
1970,331538.398
1971,329898.5619
1972,350438.0287
1973,371396.6904
1974,367786.9723
1975,361363.2797
1976,387187.9381
1977,431330.6281
1978,454365.8876
1979,517738.1286
1980,455047.2905
1981,306929.4445
1982,305032.9905
1983,446063.6949
1984,475447.5513
1985,458177.9114
1986,451270.9233
1987,461376.9878
1988,490704.5006
1989,472334.3835
1990,466092.1803
1991,402776.1833
1992,417713.9423
1993,383961.6155
1994,404702.886
1995,387483.9308
1996,414402.7144
1997,401196.7055
1998,393693.5898
1999,431597.3087
2000,401706.3258
2001,459082.0995
2002,456101.4495
2003,426751.3643
2004,432304.5221
2005,436180.7845
2006,406029.0141
2007,414882.6338
2008,356751.7042
2009,319847.2236
