years,data
1970,25.76304
1971,23.75645
1972,24.4255
1973,40.59299
1974,78.13468
1975,74.61066
1976,95.20877
1977,110.41156
1978,107.51278
1979,115.83325
1980,126.39388
1981,169.1602
1982,151.93132
1983,75.62928
1984,87.07601
1985,98.97293
1986,96.06179
1987,93.99702
1988,98.33705
1989,111.08192
1990,129.66438
1991,124.12653
1992,118.62528
1993,99.06807
1994,101.19044
1995,102.17525
1996,95.44871
1997,108.25651
1998,77.3222
1999,80.98827
2000,78.79277
2001,75.39201
2002,77.25048
2003,80.22859
2004,81.15994
2005,98.24968
2006,107.79478
2007,121.03966
2008,116.80874
2009,92.28425
