years,data
1970,67.18506
1971,73.75297
1972,79.67234
1973,91.73356
1974,143.31366
1975,155.63431
1976,175.9627
1977,208.03804
1978,235.32379
1979,359.17279
1980,602.47281
1981,593.61742
1982,464.56305
1983,483.23919
1984,561.69708
1985,479.97204
1986,313.97817
1987,351.43184
1988,293.54811
1989,319.65783
1990,359.77592
1991,274.0289
1992,331.63299
1993,300.45553
1994,311.85568
1995,305.6158
1996,277.61547
1997,275.71399
1998,250.15826
1999,295.26171
2000,289.83996
2001,386.35108
2002,418.30151
2003,440.22283
2004,527.70551
2005,673.2219
2006,417.23203
2007,457.26356
2008,541.28791
2009,264.90009
