years,data
1970,2.8764
1971,2.94758
1972,3.04356
1973,3.2026
1974,3.92294
1975,4.33515
1976,5.07502
1977,8.18379
1978,9.13059
1979,7.40837
1980,11.38623
1981,13.06744
1982,18.37671
1983,15.15161
1984,15.63888
1985,18.28964
1986,18.21465
1987,13.47321
1988,14.9898
1989,13.15307
1990,9.38946
1991,10.71851
1992,12.38983
1993,10.3837
1994,10.34137
1995,15.55709
1996,13.70911
1997,13.16835
1998,9.94017
1999,8.58357
2000,9.46977
2001,11.30341
2002,12.45059
2003,16.99317
2004,18.80679
2005,19.20058
2006,18.44796
2007,24.53632
2008,23.90172
2009,24.70735
