years,data
1960,450561.962
1961,456174.75
1962,480906.612
1963,533021.743
1964,552836.894
1965,528827.346
1966,555403.532
1967,606014.0
1968,637366.0
1969,672732.0
1970,710753.0
1971,697078.0
1972,692216.0
1973,721868.0
1974,713464.0
1975,666373.0
1976,626238.0
1977,628821.0
1978,487453.0
1979,498678.0
1980,486173.0
1981,462502.0
1982,362582.0
1983,345221.0
1984,421346.0
1985,432859.0
1986,427654.0
1987,556251.0
1988,486786.0
1989,527534.0
1990,587918.0
1991,706870.0
1992,686797.0
1993,699536.292
1994,675937.749
1995,697784.311
1996,702306.99
1997,793722.147
1998,818655.206
1999,791970.081
2000,840530.808
2001,719121.543
2002,784853.242
2003,821105.232
2004,875920.197
2005,822121.256
2006,791762.96
2007,797977.164
2008,787599.0
2009,771959.0
