years,data
1960,377572.14
1961,388749.105
1962,430025.94
1963,444928.49
1964,499736.097
1965,524854.731
1966,531914.608
1967,559714.784
1968,553352.884
1969,600913.763
1970,582381.376
1971,665071.892
1972,669746.1288
1973,646763.552
1974,611387.4869
1975,666718.4041
1976,630446.0371
1977,568933.5802
1978,565126.3368
1979,619069.414
1980,552410.7244
1981,509933.3191
1982,562517.3252
1983,518958.8788
1984,490007.7508
1985,547793.0076
1986,481277.4209
1987,516573.3675
1988,511450.603
1989,534620.428
1990,530960.5108
1991,522101.3846
1992,492277.9101
1993,520050.1722
1994,530976.9763
1995,482728.6596
1996,489525.7733
1997,487098.0312
1998,580924.6464
1999,576852.9531
2000,494164.6342
2001,520631.6171
2002,520836.725
2003,507874.0759
2004,522271.6433
2005,494886.4709
2006,502984.4352
2007,498493.762
2008,503596.5698
2009,493593.9878
