years,data
1970,4.26636
1971,5.3137
1972,5.83133
1973,8.25385
1974,9.86042
1975,9.80651
1976,13.94794
1977,16.92952
1978,18.31437
1979,36.13744
1980,124.02174
1981,164.02356
1982,191.71952
1983,250.11849
1984,280.86663
1985,117.98271
1986,117.59813
1987,140.84162
1988,130.8257
1989,130.03019
1990,134.13577
1991,136.41565
1992,66.31479
1993,71.97828
1994,65.19708
1995,94.08576
1996,90.24535
1997,78.84104
1998,64.3573
1999,87.02077
2000,143.88435
2001,115.43088
2002,83.06618
2003,80.09907
2004,105.55723
2005,170.04836
2006,147.28803
2007,194.27136
2008,373.65371
2009,331.08611
