years,data
1960,46536.44406
1961,44833.32794
1962,46836.42573
1963,45765.29247
1964,48648.95898
1965,49196.90386
1966,51102.96281
1967,47815.88004
1968,52620.53708
1969,54833.26332
1970,55062.4933
1971,54792.64534
1972,58268.09801
1973,61658.73776
1974,61275.45458
1975,59923.97177
1976,64152.16905
1977,71498.24135
1978,75453.9326
1979,85527.6585
1980,75195.1587
1981,50222.66237
1982,49895.70118
1983,74154.49094
1984,79153.86128
1985,75749.12374
1986,73895.20135
1987,75899.06843
1988,81191.86231
1989,78351.79942
1990,78125.40684
1991,67522.38714
1992,70691.737
1993,64888.53413
1994,68840.92144
1995,66549.766
1996,71218.72473
1997,68917.58243
1998,67773.40678
1999,73346.39964
2000,68471.84413
2001,78628.38256
2002,78423.52136
2003,74277.10601
2004,75015.67626
2005,76128.13775
2006,70368.24269
2007,71526.93705
2008,61511.13227
2009,55308.66363
