years,data
1970,8800.07522
1971,9496.57074
1972,10511.20803
1973,12179.92057
1974,10952.1801
1975,9474.5183
1976,13067.09049
1977,14753.4489
1978,12058.16526
1979,13008.97996
1980,14512.77829
1981,11135.01427
1982,10648.88315
1983,10846.86776
1984,12270.42998
1985,11433.88216
1986,20030.29538
1987,26470.82278
1988,19508.03149
1989,10762.82638
1990,11437.26513
1991,11183.28096
1992,10494.06334
1993,10969.07421
1994,11397.18873
1995,11080.48907
1996,8779.20487
1997,8743.74396
1998,9324.29023
1999,9836.72902
2000,9110.17856
2001,10253.7858
2002,9819.19636
2003,9091.48261
2004,9488.39453
2005,9448.34318
2006,9428.25864
2007,9749.54829
2008,9793.55705
2009,8904.65186
