years,data
1960,697428.3969
1961,727221.8548
1962,757427.6213
1963,809055.0402
1964,837990.4065
1965,873814.2928
1966,918549.5532
1967,946986.952
1968,1011609.36
1969,1058183.138
1970,1106498.658
1971,1135736.615
1972,1207333.079
1973,1248914.95
1974,1221653.27
1975,1253091.026
1976,1308562.808
1977,1379436.73
1978,1439483.214
1979,1396273.792
1980,1313775.941
1981,1312993.161
1982,1298556.677
1983,1330722.993
1984,1375256.285
1985,1379146.2
1986,1442669.639
1987,1508296.656
1988,1569963.87
1989,1606907.104
1990,1580589.921
1991,1543224.778
1992,1632954.532
1993,1606369.345
1994,1593416.987
1995,1618625.676
1996,1644524.61
1997,1666739.242
1998,1701354.201
1999,1748985.24
2000,1774949.853
2001,1808921.179
2002,1898277.466
2003,1887042.794
2004,1929986.663
2005,1960150.223
2006,1969219.359
2007,1962618.38
2008,1879842.272
2009,1845557.984
