years,data
1960,0.0
1961,0.0
1962,0.0
1963,3251.8578
1964,3639.07957
1965,3223.68577
1966,4290.26523
1967,4322.61204
1968,4937.20144
1969,4868.91374
1970,5631.93905
1971,6747.94882
1972,9155.90224
1973,10905.52353
1974,10103.05213
1975,8543.75945
1976,7394.31704
1977,11687.49954
1978,14543.15285
1979,17297.73267
1980,17552.3807
1981,17359.85437
1982,12449.3284
1983,12208.08224
1984,11213.08096
1985,12053.96824
1986,14557.17467
1987,13247.69183
1988,13911.39659
1989,13012.83814
1990,17986.316
1991,12322.13574
1992,12131.78359
1993,12572.09226
1994,12491.14485
1995,11930.67314
1996,5977.14137
1997,7055.17505
1998,6706.40789
1999,6644.75685
2000,5915.77668
2001,14902.05003
2002,14218.44206
2003,15732.67883
2004,17534.79881
2005,15926.21708
2006,6435.89181
2007,6056.98919
2008,5272.86794
2009,3457.72949
