years,data
1960,359.03968
1961,1001.32365
1962,1060.6778
1963,1760.48335
1964,2132.06144
1965,1977.85394
1966,1957.89502
1967,3299.73549
1968,4531.71875
1969,6421.87537
1970,5511.2704
1971,5739.34546
1972,15078.55931
1973,20421.79236
1974,25610.42511
1975,33779.66583
1976,37512.98981
1977,37381.66573
1978,30851.22443
1979,40262.4857
1980,52699.14465
1981,59437.46184
1982,50627.30966
1983,63910.06473
1984,80195.4651
1985,96079.59621
1986,105700.5124
1987,110429.1734
1988,104371.8054
1989,143657.1078
1990,152147.484
1991,155529.0542
1992,154136.3198
1993,155586.9767
1994,142640.107
1995,120056.8554
1996,129678.2478
1997,132211.3956
1998,133436.4578
1999,135324.6816
2000,127599.7127
2001,128077.3109
2002,135220.8854
2003,134816.3645
2004,133326.9108
2005,132375.377
2006,129318.5293
2007,130592.3607
2008,129142.7924
2009,127461.1205
