years,data
1960,75197.43435
1961,90129.67873
1962,96500.58438
1963,100940.8891
1964,101211.3995
1965,102075.5436
1966,111555.5454
1967,114991.699
1968,125635.8757
1969,129216.0328
1970,138644.2384
1971,145714.8544
1972,161969.7862
1973,168360.5611
1974,156782.1814
1975,197370.463
1976,207111.5489
1977,207531.7439
1978,209125.1138
1979,214392.8801
1980,216543.9482
1981,231439.5904
1982,226607.649
1983,214695.5313
1984,243544.9928
1985,251095.1152
1986,254969.1136
1987,265396.7742
1988,275476.0811
1989,286337.0719
1990,301317.9949
1991,293765.4725
1992,299742.3575
1993,295289.6014
1994,288413.0878
1995,293539.5732
1996,302319.5079
1997,314925.5004
1998,338017.1358
1999,326770.8858
2000,340857.6843
2001,366414.6217
2002,371813.4231
2003,373879.0237
2004,405867.2436
2005,401082.3913
2006,413722.2272
2007,422031.3343
2008,426589.7936
2009,413211.6487
