years,data
1970,4135.90217
1971,4464.12463
1972,4573.74343
1973,5324.7272
1974,7795.10757
1975,8656.83863
1976,9512.88715
1977,10739.17606
1978,11852.48416
1979,16202.90811
1980,22175.23022
1981,25244.63413
1982,23466.19237
1983,20540.79225
1984,21834.6766
1985,21139.75781
1986,16525.07067
1987,17929.03555
1988,18505.92815
1989,20467.2259
1990,23282.52226
1991,20840.49271
1992,22598.27203
1993,21925.10102
1994,22296.51881
1995,22897.6873
1996,25309.86317
1997,25814.07127
1998,22660.2165
1999,27273.38839
2000,35312.32992
2001,33820.85259
2002,32768.19494
2003,40872.93255
2004,48677.34707
2005,59288.77483
2006,67805.73205
2007,73213.10239
2008,85661.82701
2009,59744.59999
