years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,346.86392
1981,148.62672
1982,19.92608
1983,114.76603
1984,448.48352
1985,14321.69258
1986,13288.3752
1987,26723.2685
1988,25354.49694
1989,16330.43592
1990,17545.14204
1991,10774.65585
1992,7159.78857
1993,6866.83084
1994,7360.17533
1995,6711.96016
1996,5158.26842
1997,5702.69738
1998,4612.54973
1999,4955.47962
2000,18790.55616
2001,11668.22453
2002,7050.956
2003,14154.34421
2004,4404.90906
2005,19210.05474
2006,10019.17764
2007,19780.94717
2008,18320.85001
2009,10396.86898
