years,data
1970,1.10038
1971,1.21458
1972,1.27162
1973,1.42359
1974,2.33507
1975,2.34722
1976,2.39274
1977,2.62309
1978,2.76463
1979,3.90668
1980,5.97869
1981,7.94755
1982,7.10003
1983,7.10518
1984,7.01108
1985,6.94913
1986,6.37649
1987,6.60596
1988,5.93861
1989,5.04201
1990,5.19294
1991,5.2273
1992,5.36213
1993,5.25021
1994,5.27151
1995,5.3546
1996,5.64184
1997,5.54304
1998,5.21633
1999,4.88027
2000,5.38631
2001,5.74089
2002,5.75053
2003,7.44734
2004,8.15777
2005,10.08364
2006,11.26118
2007,12.34571
2008,14.62543
2009,12.96617
