years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,4.48086
1991,9.39623
1992,455.27321
1993,576.51908
1994,603.75698
1995,851.60418
1996,1152.87224
1997,1555.84632
1998,1795.14856
1999,2132.99422
2000,2251.66625
2001,2755.67558
2002,2852.3563
2003,3487.46855
2004,3915.68217
2005,9628.27741
2006,10113.98267
2007,11151.42664
2008,12046.90305
2009,13486.43268
