years,data
1960,33.368
1961,94.021
1962,100.462
1963,167.953
1964,203.791
1965,189.214
1966,187.988
1967,316.309
1968,435.826
1969,614.71
1970,525.183
1971,547.752
1972,1452.795
1973,1965.713
1974,2452.636
1975,3246.172
1976,3616.407
1977,3582.335
1978,2977.63
1979,3888.968
1980,5073.079
1981,5686.163
1982,4842.8649
1983,6075.10121
1984,7681.55796
1985,9196.85998
1986,10118.75478
1987,10598.82651
1988,10109.62857
1989,13678.768
1990,14521.254
1991,14784.796
1992,14771.487
1993,14948.113
1994,13660.402
1995,11450.299
1996,12340.104
1997,12716.193
1998,12839.684
1999,13045.715
2000,12308.471
2001,12181.294
2002,13073.615
2003,12981.763
2004,13105.30612
2005,13022.6392
2006,12821.434
2007,12990.71099
2008,12883.0
2009,12852.783
