years,data
1960,22039.10737
1961,26415.49787
1962,28282.70351
1963,29584.08239
1964,29663.36445
1965,29916.6306
1966,32695.06021
1967,33702.13921
1968,36821.76896
1969,37871.053
1970,40634.302
1971,42706.581
1972,47470.629
1973,49343.658
1974,45950.229
1975,57845.9739
1976,60700.9229
1977,60824.075
1978,61291.065
1979,62834.959
1980,63465.401
1981,67831.064
1982,66414.903
1983,62923.661
1984,71378.9545
1985,73591.7688
1986,74727.1728
1987,77783.3453
1988,80737.4212
1989,83920.5955
1990,88311.2529
1991,86097.7352
1992,87849.46
1993,86544.43183
1994,84529.04097
1995,86031.5279
1996,88604.77958
1997,92299.38463
1998,99067.15585
1999,95771.06852
2000,99899.67302
2001,107389.9829
2002,108972.2811
2003,109577.674
2004,118952.885
2005,117550.525
2006,121255.049
2007,123690.309
2008,125026.317
2009,121105.407
