years,data
1970,220.14735
1971,204.86848
1972,242.31776
1973,203.18292
1974,183.31649
1975,305.2182
1976,487.28847
1977,797.42435
1978,698.57485
1979,1148.66071
1980,1924.98702
1981,2759.97785
1982,2823.55573
1983,2473.98689
1984,3060.59737
1985,3130.13317
1986,1304.44731
1987,1670.12241
1988,1621.72016
1989,1975.11946
1990,1966.93024
1991,1854.80567
1992,2143.48966
1993,2057.01241
1994,2073.80361
1995,1378.19678
1996,1442.91496
1997,1837.16251
1998,1783.74865
1999,2014.49343
2000,5295.6949
2001,9276.82892
2002,2775.71867
2003,3879.38582
2004,4661.6299
2005,5568.48855
2006,5172.31269
2007,5606.40057
2008,7060.24624
2009,3591.64119
